,id,comment,program,time,love,play
2092,낭이랑,뒷모습 보여주세요,랑쁘베스트신상입어보기라방,2022-04-24_20:54:48,"6,922","5,212"
2093,샤방님,포켓단추 셔츠는 피팅하셨나유???,랑쁘베스트신상입어보기라방,2022-04-24_20:54:48,"6,922","5,212"
2094,yhk,포켓이 실제 있나요?,랑쁘베스트신상입어보기라방,2022-04-24_20:55:17,"6,922","5,221"
2095,쮸아,타이밍이 아주그냥,랑쁘베스트신상입어보기라방,2022-04-24_21:17:23,"9,525","5,648"
2096,샤방님,오호 둘다 어울리네유,랑쁘베스트신상입어보기라방,2022-04-24_21:17:23,"9,525","5,648"
2097,샤방님,,랑쁘베스트신상입어보기라방,2022-04-24_21:17:23,"9,525","5,648"
2098,bhw,이쁘십니다ㅎㅎ,랑쁘베스트신상입어보기라방,2022-04-24_21:17:23,"9,525","5,648"
2099,쮸아,그롬 바스락투웨이 옆단추도 지나...갔나유..?,랑쁘베스트신상입어보기라방,2022-04-24_21:17:23,"9,525","5,648"
2100,bhw,역시 입는사람에따라 다르네요,랑쁘베스트신상입어보기라방,2022-04-24_21:17:23,"9,525","5,648"
2101,쮸아,ㅋㅋㅋㅋㅋㅋ 이런이런,랑쁘베스트신상입어보기라방,2022-04-24_21:17:23,"9,525","5,648"
2102,ghc,안녕하세요,랑쁘베스트신상입어보기라방,2022-04-24_21:17:23,"9,525","5,648"
2103,온스,44사이즈 입기 클까요,랑쁘베스트신상입어보기라방,2022-04-24_21:17:23,"9,525","5,648"
2104,샤방님,데일리로 좋은상품들 너무 많이팔아서.. 매번 혼돈,랑쁘베스트신상입어보기라방,2022-04-24_21:17:23,"9,525","5,648"
2105,쮸아,오오 이건 안지나갔네,랑쁘베스트신상입어보기라방,2022-04-24_21:17:23,"9,525","5,648"
2106,쮸아,이것도 기다렸어유 단추도 이뿌던뎅,랑쁘베스트신상입어보기라방,2022-04-24_21:17:23,"9,525","5,648"
2107,yhk,지금 샌들 구매용인가요?,랑쁘베스트신상입어보기라방,2022-04-24_21:17:23,"9,525","5,648"
2108,쮸아,저규 카키원픽,랑쁘베스트신상입어보기라방,2022-04-24_21:17:23,"9,525","5,648"
2109,샤방님,기대기대 화이트도 꼭 피팅부탁드려유,랑쁘베스트신상입어보기라방,2022-04-24_21:17:23,"9,525","5,648"
2110,샤방님,솔직히 카키가좋은데 땀이많아서..여름에 카키는 피하게되유ㅠㅠㅠㅠ,랑쁘베스트신상입어보기라방,2022-04-24_21:17:23,"9,525","5,648"
2111,샤방님,뚜벅이의 비애...,랑쁘베스트신상입어보기라방,2022-04-24_21:17:23,"9,525","5,648"
2112,샤방님,차콜컬러 스커트랑 소라컬러 잘어울려유,랑쁘베스트신상입어보기라방,2022-04-24_21:17:23,"9,525","5,648"
2113,샤방님,역시 소매는 접어입는게 이쁘네유ㅋ,랑쁘베스트신상입어보기라방,2022-04-24_21:17:23,"9,525","5,648"
2114,토시리,셔츠랑 청바지 코디보고싶어요!,랑쁘베스트신상입어보기라방,2022-04-24_21:17:23,"9,525","5,648"
2115,샤방님,여름에 카키입고 싶드아...,랑쁘베스트신상입어보기라방,2022-04-24_21:17:23,"9,525","5,648"
2116,쮸아,바스락이예여??,랑쁘베스트신상입어보기라방,2022-04-24_21:17:23,"9,525","5,648"
2117,쮸아,바스락바스락 같은뎅??,랑쁘베스트신상입어보기라방,2022-04-24_21:17:23,"9,525","5,648"
2118,샤방님,땀많은 체질만 아니면 카키픽인데..,랑쁘베스트신상입어보기라방,2022-04-24_21:17:23,"9,525","5,648"
2119,샤방님,화이트레직기 오늘 라방상품엔 추가안되어있네유,랑쁘베스트신상입어보기라방,2022-04-24_21:17:23,"9,525","5,648"
2120,쮸아,오오 조아유 사이즈는유?,랑쁘베스트신상입어보기라방,2022-04-24_21:17:23,"9,525","5,648"
2121,쮸아,5부 사이즈!,랑쁘베스트신상입어보기라방,2022-04-24_21:17:23,"9,525","5,648"
2122,악,안녕하세요,랑쁘베스트신상입어보기라방,2022-04-24_21:17:23,"9,525","5,648"
2123,샤방님,화이트포켓셔츠랑 코디된 연청바지는 여름에입기좋은 두께인가유??,랑쁘베스트신상입어보기라방,2022-04-24_21:17:23,"9,525","5,648"
2124,쮸아,넴넴,랑쁘베스트신상입어보기라방,2022-04-24_21:17:23,"9,525","5,648"
2125,봄날아미,자켓 66까지 가능하나요?,랑쁘베스트신상입어보기라방,2022-04-24_21:18:58,"9,529","5,689"
2126,봄날아미,지금 자켓이죠,랑쁘베스트신상입어보기라방,2022-04-24_21:18:58,"9,529","5,689"
2127,샤방님,오호,랑쁘베스트신상입어보기라방,2022-04-24_21:20:33,"9,529","5,723"
2128,봄날아미,스커트좀 자세히좀 보여주세요,랑쁘베스트신상입어보기라방,2022-04-24_21:20:33,"9,529","5,723"
2129,토시리,청바지 밴딩있나요?,랑쁘베스트신상입어보기라방,2022-04-24_21:20:33,"9,529","5,723"
2130,샤방님,연청바지 상세사이즈보니깐 허리가 여유있게 나온거같은데,랑쁘베스트신상입어보기라방,2022-04-24_21:21:06,"9,529","5,732"
2131,보름달,스커트 속치마있나요?,랑쁘베스트신상입어보기라방,2022-04-24_21:21:40,"9,529","5,741"
2132,샤방님,허리 단면이33.5더라구요,랑쁘베스트신상입어보기라방,2022-04-24_21:21:40,"9,529","5,741"
2133,봄날아미,오늘 청바지 몇가지 나와요?,랑쁘베스트신상입어보기라방,2022-04-24_21:21:40,"9,529","5,741"
2134,보름달,아이보리나 옐로우 비침정도도 궁금해요,랑쁘베스트신상입어보기라방,2022-04-24_21:21:40,"9,529","5,741"
2135,샤방님,랑쁘님 송구하지만.. 지금 셔츠에 화이트 레직기입어주실수 있을까유???,랑쁘베스트신상입어보기라방,2022-04-24_21:23:47,"9,727","5,784"
2136,봄날아미,청바지 두가지 다 사야겠어요,랑쁘베스트신상입어보기라방,2022-04-24_21:23:47,"9,727","5,784"
2137,ekfejddl13,셔츠 바지.셋업 제품 색 추천이요,랑쁘베스트신상입어보기라방,2022-04-24_21:23:47,"9,727","5,784"
2138,쮸아,올 화이트 진짜 이쁘게따,랑쁘베스트신상입어보기라방,2022-04-24_21:23:47,"9,727","5,784"
2139,샤방님,셋뚜셋뚜 셋업셋업 느낌을 좋아해서 ㅋㅋㅋ,랑쁘베스트신상입어보기라방,2022-04-24_21:23:47,"9,727","5,784"
2140,재은,많이 늦었어용 안녕하세요 !,랑쁘베스트신상입어보기라방,2022-04-24_21:24:22,"9,727","5,799"
2141,봄날아미,민트 좋아하면 대부분 엄청 날씬하던데요,랑쁘베스트신상입어보기라방,2022-04-24_21:25:21,"9,727","5,811"
2142,쮸아,저는 베이지가 제일 이뿔듓,랑쁘베스트신상입어보기라방,2022-04-24_21:25:21,"9,727","5,811"
2143,쮸아,빨랑 보고싶어유,랑쁘베스트신상입어보기라방,2022-04-24_21:25:21,"9,727","5,811"
2144,쮸아,힝,랑쁘베스트신상입어보기라방,2022-04-24_21:25:21,"9,727","5,811"
2145,샤방님,이쁘네유,랑쁘베스트신상입어보기라방,2022-04-24_21:25:21,"9,727","5,811"
2146,쮸아,화이트 진짜 이쁘당,랑쁘베스트신상입어보기라방,2022-04-24_21:25:21,"9,727","5,811"
2147,샤방님,오늘도 주문이 설레겠군요,랑쁘베스트신상입어보기라방,2022-04-24_21:25:53,"9,727","5,820"
2148,봄날아미,무슨일 있나요?,랑쁘베스트신상입어보기라방,2022-04-24_21:26:23,"9,727","5,830"
2149,샤방님,,랑쁘베스트신상입어보기라방,2022-04-24_21:26:53,"9,727","5,839"
2150,쮸아,쿠앤쿠닼ㅋㅋㅋ,랑쁘베스트신상입어보기라방,2022-04-24_21:27:24,"9,727","5,845"
2151,샤방님,짜임은 촘촘한편이네유,랑쁘베스트신상입어보기라방,2022-04-24_21:27:57,"9,741","5,855"
2152,쮸아,감솨함당,랑쁘베스트신상입어보기라방,2022-04-24_21:28:28,"9,741","5,864"
2153,쮸아,저도 보니까 있던데욬ㅋㅋㅋ,랑쁘베스트신상입어보기라방,2022-04-24_21:29:26,"9,741","5,882"
2154,봄날아미,너무 이쁜데요,랑쁘베스트신상입어보기라방,2022-04-24_21:29:26,"9,741","5,882"
2155,샤방님,5월6월까진 괜찮겠네유,랑쁘베스트신상입어보기라방,2022-04-24_21:30:25,"9,741","5,903"
2156,봄날아미,오렌지와 차콜이에요?,랑쁘베스트신상입어보기라방,2022-04-24_21:30:25,"9,741","5,903"
2157,봄날아미,작으면 안 잠그고 입을거에요 너무 이뻐요,랑쁘베스트신상입어보기라방,2022-04-24_21:31:28,"9,749","5,921"
2158,샤방님,요 가디건은 극과극 컬러인데 .. 코디를 또 찰떡같이 해주셔서 선택장애오네유,랑쁘베스트신상입어보기라방,2022-04-24_21:31:57,"9,749","5,928"
2159,봄날아미,오늘 퀴즈 없나요?,랑쁘베스트신상입어보기라방,2022-04-24_21:31:57,"9,749","5,928"
2160,샤방님,대환장파티,랑쁘베스트신상입어보기라방,2022-04-24_21:31:57,"9,749","5,928"
2161,좋은맘,이발소 이사짐,랑쁘베스트신상입어보기라방,2022-04-24_21:32:59,"9,750","5,945"
2162,푸른하늘,리어카 리스본,랑쁘베스트신상입어보기라방,2022-04-24_21:32:59,"9,750","5,945"
2163,봄날아미,이삿짐 이어도,랑쁘베스트신상입어보기라방,2022-04-24_21:32:59,"9,750","5,945"
2164,샤방님,오 좋은맘님,랑쁘베스트신상입어보기라방,2022-04-24_21:32:59,"9,750","5,945"
2165,좋은맘,공주공주해요,랑쁘베스트신상입어보기라방,2022-04-24_21:34:29,"9,764","5,964"
2166,샤방님,오마나 러블리,랑쁘베스트신상입어보기라방,2022-04-24_21:34:29,"9,764","5,964"
2167,쮸아,진짜 곤듀곤듀넹,랑쁘베스트신상입어보기라방,2022-04-24_21:34:29,"9,764","5,964"
2168,봄날아미,이옷은 허리커버에 좋겠어요,랑쁘베스트신상입어보기라방,2022-04-24_21:35:04,"9,764","5,978"
2169,봄날아미,허릿살 삐져나오지는 않을듯,랑쁘베스트신상입어보기라방,2022-04-24_21:35:36,"9,777","5,985"
2170,쮸아,뱃살 가려줌ㅋㅋㅋㅋ,랑쁘베스트신상입어보기라방,2022-04-24_21:35:36,"9,777","5,985"
2171,쮸아,장땡인정ㅋㅋ,랑쁘베스트신상입어보기라방,2022-04-24_21:36:11,"9,782","5,991"
2172,쮸아,언니의 원픽은유?,랑쁘베스트신상입어보기라방,2022-04-24_21:36:47,"9,782","5,996"
2173,봄날아미,어깨 주름은 위에 부착인가요?,랑쁘베스트신상입어보기라방,2022-04-24_21:37:18,"9,782","6,006"
2174,쮸아,진짜 휘뚜루마뚜루네,랑쁘베스트신상입어보기라방,2022-04-24_21:37:50,"9,782","6,022"
2175,샤방님,봄봄너낌,랑쁘베스트신상입어보기라방,2022-04-24_21:37:50,"9,782","6,022"
2176,쮸아,이번달 택배 다 랑쁘옷,랑쁘베스트신상입어보기라방,2022-04-24_21:38:24,"9,782","6,030"
2177,샤방님,저도...,랑쁘베스트신상입어보기라방,2022-04-24_21:38:53,"9,782","6,043"
2178,쮸아,그래서 미쳐요... 또 사고 있넼ㅋㅋㅋㅋㅋ,랑쁘베스트신상입어보기라방,2022-04-24_21:38:53,"9,782","6,043"
2179,쮸아,베이지,랑쁘베스트신상입어보기라방,2022-04-24_21:39:22,"9,782","6,048"
2180,쮸아,!!!!!!,랑쁘베스트신상입어보기라방,2022-04-24_21:39:22,"9,782","6,048"
2181,쮸아,베이지베이지,랑쁘베스트신상입어보기라방,2022-04-24_21:39:22,"9,782","6,048"
2182,쮸아,저아유,랑쁘베스트신상입어보기라방,2022-04-24_21:39:58,"9,782","6,064"
2183,봄날아미,오늘 옷 이뻐요,랑쁘베스트신상입어보기라방,2022-04-24_21:39:58,"9,782","6,064"
2184,샤방님,집 회사 가끔운동 인데 라방만보면 이성을 잃어버려유,랑쁘베스트신상입어보기라방,2022-04-24_21:39:58,"9,782","6,064"
2185,샤방님,큰일이예유,랑쁘베스트신상입어보기라방,2022-04-24_21:41:06,"9,782","6,086"
2186,쮸아,랑쁘에서 사는 세트 슬랙스 입고 나가면 다들 다리 길다고 이쁘데염,랑쁘베스트신상입어보기라방,2022-04-24_21:41:06,"9,782","6,086"
2187,쮸아,,랑쁘베스트신상입어보기라방,2022-04-24_21:41:06,"9,782","6,086"
2188,쮸아,그래도 옷이 날개라규,랑쁘베스트신상입어보기라방,2022-04-24_21:41:06,"9,782","6,086"
2189,봄날아미,어깨 주름은 박음질 떼어내면 안될까요?,랑쁘베스트신상입어보기라방,2022-04-24_21:41:06,"9,782","6,086"
2190,쮸아,,랑쁘베스트신상입어보기라방,2022-04-24_21:41:06,"9,782","6,086"
2191,좋은맘,샤방님집집집인데도 이성을 잃은 저두있어요,랑쁘베스트신상입어보기라방,2022-04-24_21:41:06,"9,782","6,086"
2192,샤방님,ㅋㅋㅋㅋㅋ 좋은맘님 리스펙,랑쁘베스트신상입어보기라방,2022-04-24_21:41:41,"9,782","6,099"
2193,쮸아,좋은맘님 완전 웃겨용ㅋㅋㅋㅋㅋ,랑쁘베스트신상입어보기라방,2022-04-24_21:41:41,"9,782","6,099"
2194,봄날아미,완전히 박음질 되었구나 알았어요,랑쁘베스트신상입어보기라방,2022-04-24_21:41:41,"9,782","6,099"
2195,쮸아,와...,랑쁘베스트신상입어보기라방,2022-04-24_21:42:18,"9,782","6,109"
2196,좋은맘,첫째 픽업할때 둘째 픽업할때 번갈아가며 ㅎㅎ,랑쁘베스트신상입어보기라방,2022-04-24_21:42:18,"9,782","6,109"
2197,쮸아,다 넣어봐주세용,랑쁘베스트신상입어보기라방,2022-04-24_21:43:30,"9,782","6,125"
2198,쮸아,이거 사야게따,랑쁘베스트신상입어보기라방,2022-04-24_21:43:30,"9,782","6,125"
2199,쮸아,바스락 너무 사랑합니당,랑쁘베스트신상입어보기라방,2022-04-24_21:43:30,"9,782","6,125"
2200,봄날아미,동생분 잘하시네요,랑쁘베스트신상입어보기라방,2022-04-24_21:44:06,"9,782","6,140"
2201,쮸아,길게나온거 좋음ㅋㅋㅋㅋ,랑쁘베스트신상입어보기라방,2022-04-24_21:44:39,"9,782","6,148"
2202,ekfejddl13,너무 이뻐요,랑쁘베스트신상입어보기라방,2022-04-24_21:44:39,"9,782","6,148"
2203,쮸아,맨날 세탁소가서 다 터요ㅋㅋㅋㅋㅋㅋ,랑쁘베스트신상입어보기라방,2022-04-24_21:44:39,"9,782","6,148"
2204,샤방님,저번달 란딩갈때 셔츠셋업입고가서 반응이 좋았어서 낼모레 갈때도 랑쁘템 코디해서 가려는데,랑쁘베스트신상입어보기라방,2022-04-24_21:45:14,"9,782","6,161"
2205,샤방님,다 이뻐서 몇일째 고민중,랑쁘베스트신상입어보기라방,2022-04-24_21:45:14,"9,782","6,161"
2206,좋은맘,쭈아님은 키가 크신가보네요 부럽당,랑쁘베스트신상입어보기라방,2022-04-24_21:45:14,"9,782","6,161"
2207,쮸아,베이지도 한 번 운동화에 신어주세여,랑쁘베스트신상입어보기라방,2022-04-24_21:46:25,"9,783","6,184"
2208,봄날아미,키가 얼마나 크면 다 터서 입어요?,랑쁘베스트신상입어보기라방,2022-04-24_21:46:25,"9,783","6,184"
2209,좋은맘,저두 5센티만 더 크고싶어요,랑쁘베스트신상입어보기라방,2022-04-24_21:46:25,"9,783","6,184"
2210,쮸아,172용,랑쁘베스트신상입어보기라방,2022-04-24_21:46:25,"9,783","6,184"
2211,샤방님,와 부럽,랑쁘베스트신상입어보기라방,2022-04-24_21:46:25,"9,783","6,184"
2212,봄날아미,모델급이시구나,랑쁘베스트신상입어보기라방,2022-04-24_21:46:25,"9,783","6,184"
2213,좋은맘,부럽네요 다갖으신분 쭈아님 또있었네요,랑쁘베스트신상입어보기라방,2022-04-24_21:46:25,"9,783","6,184"
2214,샤방님,10cm의 벽..ㅋㅋ,랑쁘베스트신상입어보기라방,2022-04-24_21:46:25,"9,783","6,184"
2215,쮸아,아핫쑥쓰럽네여,랑쁘베스트신상입어보기라방,2022-04-24_21:46:25,"9,783","6,184"
2216,ghc,잘 어울리네요,랑쁘베스트신상입어보기라방,2022-04-24_21:47:02,"9,783","6,193"
2217,봄날아미,72면 지금 바지 안줄여도 입을수있나요?,랑쁘베스트신상입어보기라방,2022-04-24_21:47:02,"9,783","6,193"
2218,쮸아,피드에서 봤을 때부터 찜콩해놨는데,랑쁘베스트신상입어보기라방,2022-04-24_21:47:02,"9,783","6,193"
2219,쮸아,역시,랑쁘베스트신상입어보기라방,2022-04-24_21:47:02,"9,783","6,193"
2220,샤방님,블랙도 한번만..,랑쁘베스트신상입어보기라방,2022-04-24_22:01:03,"10,428","6,462"
2221,쮸아,아 원피스 둘 다 이쁜데 어쩌지,랑쁘베스트신상입어보기라방,2022-04-24_22:01:03,"10,428","6,462"
2222,좋은맘,입을수없으니 눈팅만,랑쁘베스트신상입어보기라방,2022-04-24_22:01:03,"10,428","6,462"
2223,샤방님,블랙 착장보고 맴이 흔들흔들,랑쁘베스트신상입어보기라방,2022-04-24_22:01:03,"10,428","6,462"
2224,봄날아미,작아도 이뻐서 안 잠그고 입을거에요,랑쁘베스트신상입어보기라방,2022-04-24_22:01:03,"10,428","6,462"
2225,쮸아,역시 스킨색 입으면 괜찮겠죠?,랑쁘베스트신상입어보기라방,2022-04-24_22:01:03,"10,428","6,462"
2226,쮸아,민트에 저도 꽂힘,랑쁘베스트신상입어보기라방,2022-04-24_22:01:03,"10,428","6,462"
2227,샤방님,오늘도 열심히 달리셨네유,랑쁘베스트신상입어보기라방,2022-04-24_22:01:03,"10,428","6,462"
2228,쮸아,수고하샸어염,랑쁘베스트신상입어보기라방,2022-04-24_22:01:03,"10,428","6,462"
2229,봄날아미,마지막 한번 퀴즈 내주세요,랑쁘베스트신상입어보기라방,2022-04-24_22:01:03,"10,428","6,462"
2230,좋은맘,오늘도 수고많으셨어용,랑쁘베스트신상입어보기라방,2022-04-24_22:01:03,"10,428","6,462"
2231,좋은맘,무지개,랑쁘베스트신상입어보기라방,2022-04-24_22:01:03,"10,428","6,462"
2232,쮸아,무지개,랑쁘베스트신상입어보기라방,2022-04-24_22:01:03,"10,428","6,462"
2233,푸른하늘,무궁화 무지개,랑쁘베스트신상입어보기라방,2022-04-24_22:01:03,"10,428","6,462"
2234,좋은맘,맞혔어요,랑쁘베스트신상입어보기라방,2022-04-24_22:01:03,"10,428","6,462"
2235,샤방님,쭈아님,랑쁘베스트신상입어보기라방,2022-04-24_22:01:03,"10,428","6,462"
2236,좋은맘,쭈아님 드림되겠네요,랑쁘베스트신상입어보기라방,2022-04-24_22:01:03,"10,428","6,462"
2237,봄날아미,무인도 무지개,랑쁘베스트신상입어보기라방,2022-04-24_22:01:03,"10,428","6,462"
2238,쮸아,우왕 감사합니다 좋은맘님,랑쁘베스트신상입어보기라방,2022-04-24_22:01:03,"10,428","6,462"
2239,쮸아,,랑쁘베스트신상입어보기라방,2022-04-24_22:01:03,"10,428","6,462"
2240,샤방님,두분 오늘도 고생많으셨어유,랑쁘베스트신상입어보기라방,2022-04-24_22:01:03,"10,428","6,462"
2241,좋은맘,오늘도진짜진짜수고많으셨어용,랑쁘베스트신상입어보기라방,2022-04-24_22:01:03,"10,428","6,462"
2242,봄날아미,엄청 늦게 올라가네요,랑쁘베스트신상입어보기라방,2022-04-24_22:01:03,"10,428","6,462"
2243,쮸아,수고많으셨습니당,랑쁘베스트신상입어보기라방,2022-04-24_22:01:03,"10,428","6,462"
2244,쮸아,,랑쁘베스트신상입어보기라방,2022-04-24_22:01:03,"10,428","6,462"
2245,좋은맘,샤방님 쭈아님두 담에뵈요,랑쁘베스트신상입어보기라방,2022-04-24_22:01:03,"10,428","6,462"
2246,샤방님,좋은맘님,랑쁘베스트신상입어보기라방,2022-04-24_22:01:03,"10,428","6,462"
2247,봄날아미,수고하셨습니다 감사합니다 대변인들 감사합니다,랑쁘베스트신상입어보기라방,2022-04-24_22:01:03,"10,428","6,462"
2248,샤방님,쭈아님,랑쁘베스트신상입어보기라방,2022-04-24_22:01:03,"10,428","6,462"
2249,쮸아,안넝,랑쁘베스트신상입어보기라방,2022-04-24_22:01:03,"10,428","6,462"
2250,쭈맘,내손왜이래 ㅋ,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:03,"2,299","3,072"
2251,hae,두가지 주문완료,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:03,"2,299","3,072"
2252,보라도리,구제 보이핏이요,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:03,"2,299","3,072"
2253,악클녀,쭈맘님 전항상그래여 손이 ㅋㄱ,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:03,"2,299","3,072"
2254,젤린,쭈맘님.얼른 멍뭉이 털 빗겨유 ㅎㅎ,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:03,"2,299","3,072"
2255,배끄무니,ㅎㅎㅎ 클녀님 ㅎㅎ,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:03,"2,299","3,072"
2256,쭈맘,다했어유 ㅋ,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:03,"2,299","3,072"
2257,악클녀,,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:03,"2,299","3,072"
2258,젤린,멀티하려고하니까 힘들지 ㅋㅋ,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:03,"2,299","3,072"
2259,배끄무니,귀여워용,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:03,"2,299","3,072"
2260,젤린,이건 또 다른거네,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:03,"2,299","3,072"
2261,악클녀,쭈맘님 어떤강쥐키우세유?,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:03,"2,299","3,072"
2262,쭈맘,이미 간식히린던져주고 보냄ㅋ,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:03,"2,299","3,072"
2263,쭈맘,말티푸 ㅋ,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:03,"2,299","3,072"
2264,쭈맘,밴드에한번 올렸자나유 ㅎ,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:03,"2,299","3,072"
2265,악클녀,그럼머 털은 ㅋ ㅋ쉽쥬 ㅋ,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:03,"2,299","3,072"
2266,젤린,떡딱이 하나 더 달수는 없어요?,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:03,"2,299","3,072"
2267,악클녀,래브라도쯤되야 ㅋ솜이불나오쥬 ㅋ,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:03,"2,299","3,072"
2268,쭈맘,마쟈요 ㅋ털쉬움,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:03,"2,299","3,072"
2269,젤린,떡딱이는 뭐고,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:03,"2,299","3,072"
2270,배끄무니,알겠어요,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:03,"2,299","3,072"
2271,난나,앙 원피스 넘 귀엽다요,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:03,"2,299","3,072"
2272,쭈맘,저건 귀요미네,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:03,"2,299","3,072"
2273,배끄무니,이건 핑크로 ㅎㅎ,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:03,"2,299","3,072"
2274,젤린,똑딱이 작은거 하나 더 달아도 되겠는데요,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:03,"2,299","3,072"
2275,쭈맘,아미님하구 ㅋ,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:03,"2,299","3,072"
2276,무지개,오렌지색 입어주세요,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:03,"2,299","3,072"
2277,쭈맘,기리니님?,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:03,"2,299","3,072"
2278,악클녀,주먼지가있네유,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:03,"2,299","3,072"
2279,쭈맘,사믄좋겠네 ㅋ,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:03,"2,299","3,072"
2280,쭈맘,운동화에두 이쁘고 잘 어울려용,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:31,"2,315","3,095"
2281,젤린,오렌지가 화사해보이네요,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:31,"2,315","3,095"
2282,ok,빵터짐 ㅋ ㅋ방금드러왓는데 ㅋ,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:31,"2,315","3,095"
2283,짱대표,원피스 구매했습니다,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:31,"2,315","3,095"
2284,짱대표,베이지색으로,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:52:31,"2,315","3,095"
2285,젤린,o k님,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:53:02,"2,318","3,113"
2286,다락방 고양이,오렌지입어보주세요,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:53:02,"2,318","3,113"
2287,짱대표,자꾸 여기 라방에 오게 되네요,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:53:02,"2,318","3,113"
2288,쭈맘,자꾸 ㅋ스텝어디서 배워오신건지 ㅋ,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:53:02,"2,318","3,113"
2289,무지개,사장님 오렌지색 입어주세유,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:53:02,"2,318","3,113"
2290,정문희,스퀘어넥 블라우스 지나갔나요?,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:53:02,"2,318","3,113"
2291,악클녀,짱지니,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:53:02,"2,318","3,113"
2292,짱대표,은근 끌리는...,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:53:02,"2,318","3,113"
2293,좋은친구,블라우스는 아직이요,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:54:00,"2,341","3,155"
2294,젤린,저거 똑딱이 떼서 위쪽으로 달던지 하나 더 달아도 되겄어유,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:54:00,"2,341","3,155"
2295,배끄무니,세쌍둥이 ㅎ헤,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:54:00,"2,341","3,155"
2296,젤린,세쌍둥이 가능 원피스 짱이에요!!,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:54:00,"2,341","3,155"
2297,찐이,상콤하네유,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:54:00,"2,341","3,155"
2298,좋은친구,오란씨가 더 예뻐보이네요 제 눈엔,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:54:28,"2,369","3,170"
2299,젤린,내친구 어제 길에서 잠깐 마주쳤는데 오늘 확진됐다네요,메리제이일요일신상7즐건하루보내세요,2022-04-24_16:54:28,"2,369","3,170"
2300,젤린,왜왜? 찐이님 뭐했어요?,메리제이일요일신상7즐건하루보내세요,2022-04-24_17:01:51,"2,518","3,452"
2301,악클녀,돌기도좋고 ㅋ,메리제이일요일신상7즐건하루보내세요,2022-04-24_17:01:51,"2,518","3,452"
2302,젤린,나만 몰라 궁금,메리제이일요일신상7즐건하루보내세요,2022-04-24_17:01:51,"2,518","3,452"
2303,찐이,너무 예뻐요 춤 ㅋ,메리제이일요일신상7즐건하루보내세요,2022-04-24_17:01:51,"2,518","3,452"
2304,악클녀,젤린언니 ㅋ 밴드에,메리제이일요일신상7즐건하루보내세요,2022-04-24_17:01:51,"2,518","3,452"
2305,악클녀,춤 ㅋㅋ,메리제이일요일신상7즐건하루보내세요,2022-04-24_17:01:51,"2,518","3,452"
